
id,Title,Content,Excerpt,Date,"Post Type",Permalink,URL,Title,Caption,Description,"Alt Text",URL,Speelplektype,Landen,Plaatsen,Speeltoestellen,Faciliteiten,Leeftijden,Parkeren,Toegankelijkheid,Ambassadeurs,average_rating,x_coordinaat,y_coordinaat,galerij,_wp_attached_file,_wp_attachment_metadata,_wpml_media_duplicate,_wpml_media_featured,favoriet,Status,Author,Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Samenspeelplek Enquete","Test enquete monique"
31846,"Binnenspeeltuin Monkey Town Groningen","<h2>Veilig binnen spelen in Groningen kan bij binnenspeeltuin Monkey Town Groningen!</h2>
<h4>Binnenspeeluin</h4>
Binnenspeeltuin <b>Monkey Town Groningen</b> is een heerlijke plek om te spelen voor kinderen van 0 tot 12 jaar. Het is een grote <b>indoor speeltuin </b>welke kinderen de gelegenheid biedt lekker te klimmen, klauteren, door tunnels kruipen, van diverse glijbanen af te glijden, met super Lego blokken te spelen en om heerlijk te ravotten in de ballenbak. Verder is het een fijne plek om lekker te springen op trampolines.
<h4>Peutergedeelte</h4>
<div>Speciaal voor de allerkleinsten is er bij Monkey Town Groningen een grote peuterhoek aanwezig, speciaal voor de allerkleinsten. Zo hebben ouders extra overzichtelijk overzicht op kinderen tot 4 jaar.</div>
<h4>Entree prijzen, korting acties en openingstijden</h4>
59254,"Barkmolenstraat 115 trapveld",,,2016-04-21,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/barkmolenstraat-115-trapveld/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1336.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1011.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1011.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1132.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1132.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1336.jpg,001.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||,|||||,|||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.5855050087,53.2122840881,"a:3:{i:0;a:2:{s:13:""attachment_id"";i:58996;s:3:""url"";s:82:""https://playadvisor.co/wp-content/uploads/2016/04/barkmolenstraat115trapveld-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:58998;s:3:""url"";s:82:""https://playadvisor.co/wp-content/uploads/2016/04/barkmolenstraat115trapveld-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:59000;s:3:""url"";s:82:""https://playadvisor.co/wp-content/uploads/2016/04/barkmolenstraat115trapveld-2.jpg"";}}",,,,,,publish,1,barkmolenstraat-115-trapveld,,,0,0,0,open,open,,
59545,Barkmolenstraat,,,2016-04-21,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/barkmolenstraat/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1337.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/009-190.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/009-190.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/010-141.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/010-141.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-259.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-259.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-348.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-348.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-512.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-512.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-678.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-678.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-830.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-830.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1012.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1012.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1133.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1133.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1337.jpg,001.jpg|009.jpg|009.jpg|010.jpg|010.jpg|008.jpg|008.jpg|007.jpg|007.jpg|006.jpg|006.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||||||||,|||||||||||||||||||,|||||||||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.58227682114,53.2136001587,"a:10:{i:0;a:2:{s:13:""attachment_id"";i:59261;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/barkmolenstraat-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:59263;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/barkmolenstraat-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:59265;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/barkmolenstraat-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:59267;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/barkmolenstraat-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:59269;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/barkmolenstraat-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:59271;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/barkmolenstraat-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:59273;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/barkmolenstraat-6.jpg"";}i:7;a:2:{s:13:""attachment_id"";i:59275;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/barkmolenstraat-7.jpg"";}i:8;a:2:{s:13:""attachment_id"";i:59277;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/barkmolenstraat-8.jpg"";}i:9;a:2:{s:13:""attachment_id"";i:59279;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/barkmolenstraat-9.jpg"";}}",,,,,,publish,1,barkmolenstraat,,,0,0,0,open,open,,
59566,"Baken 96/98",,,2016-04-21,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/baken-9698/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1338.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-260.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-260.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/009-191.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/009-191.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-349.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-349.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-513.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-513.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-679.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-679.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-831.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-831.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1013.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1013.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1134.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1134.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1338.jpg,001.jpg|008.jpg|008.jpg|009.jpg|009.jpg|007.jpg|007.jpg|006.jpg|006.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||||||,|||||||||||||||||,|||||||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.62480926514,53.2334365845,"a:9:{i:0;a:2:{s:13:""attachment_id"";i:59281;s:3:""url"";s:65:""https://playadvisor.co/wp-content/uploads/2016/04/baken9698-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:59283;s:3:""url"";s:65:""https://playadvisor.co/wp-content/uploads/2016/04/baken9698-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:59285;s:3:""url"";s:65:""https://playadvisor.co/wp-content/uploads/2016/04/baken9698-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:59287;s:3:""url"";s:65:""https://playadvisor.co/wp-content/uploads/2016/04/baken9698-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:59289;s:3:""url"";s:65:""https://playadvisor.co/wp-content/uploads/2016/04/baken9698-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:59291;s:3:""url"";s:65:""https://playadvisor.co/wp-content/uploads/2016/04/baken9698-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:59293;s:3:""url"";s:65:""https://playadvisor.co/wp-content/uploads/2016/04/baken9698-6.jpg"";}i:7;a:2:{s:13:""attachment_id"";i:59295;s:3:""url"";s:65:""https://playadvisor.co/wp-content/uploads/2016/04/baken9698-7.jpg"";}i:8;a:2:{s:13:""attachment_id"";i:59297;s:3:""url"";s:65:""https://playadvisor.co/wp-content/uploads/2016/04/baken9698-8.jpg"";}}",,,,,,publish,1,baken-9698,,,0,0,0,open,open,,
59585,"Baken 95",,,2016-04-21,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/baken-95/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1339.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-832.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-832.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1014.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1014.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1135.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1135.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1339.jpg,001.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||,|||||||,|||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.62533521652,53.232711792,"a:4:{i:0;a:2:{s:13:""attachment_id"";i:59299;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken95-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:59301;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken95-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:59303;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken95-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:59305;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken95-3.jpg"";}}",,,,,,publish,1,baken-95,,,0,0,0,open,open,,
59594,"Baken 37",,,2016-04-21,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/baken-37/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1340.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-680.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-680.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-833.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-833.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1015.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1015.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1136.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1136.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1340.jpg,001.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||,|||||||||,|||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.62630176544,53.2344093323,"a:5:{i:0;a:2:{s:13:""attachment_id"";i:59307;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken37-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:59309;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken37-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:59311;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken37-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:59313;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken37-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:59315;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken37-4.jpg"";}}",,,,,,publish,1,baken-37,,,0,0,0,open,open,,
59605,"Baken 157",,,2016-04-21,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/baken-157/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1341.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1016.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1016.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1137.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1137.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1341.jpg,001.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||,|||||,|||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.62701225281,53.2329330444,"a:3:{i:0;a:2:{s:13:""attachment_id"";i:59317;s:3:""url"";s:64:""https://playadvisor.co/wp-content/uploads/2016/04/baken157-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:59319;s:3:""url"";s:64:""https://playadvisor.co/wp-content/uploads/2016/04/baken157-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:59321;s:3:""url"";s:64:""https://playadvisor.co/wp-content/uploads/2016/04/baken157-2.jpg"";}}",,,,,,publish,1,baken-157,,,0,0,0,open,open,,
59612,"Baken 1/5",,,2016-04-21,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/baken-15/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1342.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-681.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-681.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-834.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-834.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1017.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1017.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1138.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1138.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1342.jpg,001.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||,|||||||||,|||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.62455272675,53.234752655,"a:5:{i:0;a:2:{s:13:""attachment_id"";i:59323;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken15-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:59325;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken15-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:59327;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken15-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:59329;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken15-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:59331;s:3:""url"";s:63:""https://playadvisor.co/wp-content/uploads/2016/04/baken15-4.jpg"";}}",,,,,,publish,1,baken-15,,,0,0,0,open,open,,
59623,"Badhuisplein 9",,,2016-04-21,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/badhuisplein-9/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1343.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-350.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-350.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-261.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-261.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-514.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-514.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-682.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-682.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-835.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-835.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1018.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1018.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1139.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1139.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1343.jpg,001.jpg|007.jpg|007.jpg|008.jpg|008.jpg|006.jpg|006.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||||,|||||||||||||||,|||||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.55750513077,53.2112503052,"a:8:{i:0;a:2:{s:13:""attachment_id"";i:59333;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/badhuisplein9-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:59335;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/badhuisplein9-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:59337;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/badhuisplein9-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:59339;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/badhuisplein9-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:59341;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/badhuisplein9-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:59343;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/badhuisplein9-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:59345;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/badhuisplein9-6.jpg"";}i:7;a:2:{s:13:""attachment_id"";i:59347;s:3:""url"";s:69:""https://playadvisor.co/wp-content/uploads/2016/04/badhuisplein9-7.jpg"";}}",,,,,,publish,1,badhuisplein-9,,,0,0,0,open,open,,
59640,"B.V. Rosenthalstraat 5",,,2016-04-21,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/b-v-rosenthalstraat-5/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1344.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-836.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-836.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1019.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1019.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1140.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1140.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1344.jpg,001.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||,|||||||,|||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.5763258934,53.1987495422,"a:4:{i:0;a:2:{s:13:""attachment_id"";i:59349;s:3:""url"";s:76:""https://playadvisor.co/wp-content/uploads/2016/04/b.v.rosenthalstraat5-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:59351;s:3:""url"";s:76:""https://playadvisor.co/wp-content/uploads/2016/04/b.v.rosenthalstraat5-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:59353;s:3:""url"";s:76:""https://playadvisor.co/wp-content/uploads/2016/04/b.v.rosenthalstraat5-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:59355;s:3:""url"";s:76:""https://playadvisor.co/wp-content/uploads/2016/04/b.v.rosenthalstraat5-3.jpg"";}}",,,,,,publish,1,b-v-rosenthalstraat-5,,,0,0,0,open,open,,
59649,"Avondsterlaan 41/43",,,2016-04-21,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/avondsterlaan-4143/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1345.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-262.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/008-262.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-351.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-351.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-515.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-515.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-683.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-683.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-837.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-837.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1020.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1020.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1141.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1141.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1345.jpg,001.jpg|008.jpg|008.jpg|007.jpg|007.jpg|006.jpg|006.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||||,|||||||||||||||,|||||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.53338384628,53.2331085205,"a:8:{i:0;a:2:{s:13:""attachment_id"";i:59357;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan4143-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:59359;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan4143-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:59361;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan4143-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:59363;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan4143-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:59365;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan4143-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:59367;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan4143-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:59369;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan4143-6.jpg"";}i:7;a:2:{s:13:""attachment_id"";i:59371;s:3:""url"";s:73:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan4143-7.jpg"";}}",,,,,,publish,1,avondsterlaan-4143,,,0,0,0,open,open,,
59666,"Avondsterlaan 27",,,2016-04-21,speelplek,http://playadvisor.b3p.nl/speelplek/openbare-speeltuin/avondsterlaan-27/,http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1346.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-352.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/007-352.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-516.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/006-516.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-684.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/005-684.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-838.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/004-838.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1021.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/003-1021.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1142.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/002-1142.jpg|http://playadvisor.b3p.nl/wp-content/uploads/2016/04/001-1346.jpg,001.jpg|007.jpg|007.jpg|006.jpg|006.jpg|005.jpg|005.jpg|004.jpg|004.jpg|003.jpg|003.jpg|002.jpg|002.jpg|001.jpg,|||||||||||||,|||||||||||||,|||||||||||||,,"Speeltuinen>Openbare speeltuin",Nederland,Groningen,,,,,,,0,6.53405380249,53.2319717407,"a:7:{i:0;a:2:{s:13:""attachment_id"";i:59373;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan27-0.jpg"";}i:1;a:2:{s:13:""attachment_id"";i:59375;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan27-1.jpg"";}i:2;a:2:{s:13:""attachment_id"";i:59377;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan27-2.jpg"";}i:3;a:2:{s:13:""attachment_id"";i:59379;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan27-3.jpg"";}i:4;a:2:{s:13:""attachment_id"";i:59381;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan27-4.jpg"";}i:5;a:2:{s:13:""attachment_id"";i:59383;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan27-5.jpg"";}i:6;a:2:{s:13:""attachment_id"";i:59385;s:3:""url"";s:71:""https://playadvisor.co/wp-content/uploads/2016/04/avondsterlaan27-6.jpg"";}}",,,,,,publish,1,avondsterlaan-27,,,0,0,0,open,open,,
